,Unnamed: 0,playerId,rec,recYds,recTds,fumbles,analyst,player,position,games,rushAtt,rushYds,rushTds,rush40,rec40,returnYds,returnTds,twoPts,Fantasy Points
703,704,2532884,,59.0,,,5,Marvin Jones,WR,,,,,,,,,,
704,705,2532887,,47.0,1.0,,5,Jermaine Kearse,WR,,,,,,,,,,
705,706,2532903,,46.0,,,5,Rishard Matthews,WR,,,,,,,,,,
706,707,2532933,,18.0,,,5,Brian Quick,WR,,,1.0,,,,,,,
707,708,2532977,,45.0,,,5,Kendall Wright,WR,,,1.0,,,,,,,
708,709,2533038,,,,,5,Justin Blackmon,WR,,,,,,,,,,
709,710,2533039,,74.0,1.0,,5,Alshon Jeffery,WR,,,,,,,,,,
710,711,2533040,,48.0,,,5,Mohamed Sanu,WR,,,4.0,,,,,,,
711,712,2533537,,,,,5,Stephen Hill,WR,,,,,,,,,,
712,713,2534436,,11.0,,,5,Deonte Thompson,WR,,,,,,,,,,
713,714,2535634,,,,,5,Chris Givens,WR,,,,,,,,,,
714,715,2535698,,41.0,,,5,Cole Beasley,WR,,,1.0,,,,,,,
715,716,2535869,,10.0,,,5,Rod Streater,WR,,,,,,,,,,
716,717,2535876,,16.0,,,5,Griff Whalen,WR,,,,,,,,,,
717,718,2535964,,5.0,,,5,Josh Bellamy,WR,,,,,,,,,,
718,719,2535966,,6.0,,,5,Brenton Bersin,WR,,,1.0,,,,,,,
719,720,2535988,,,,,5,Brittan Golden,WR,,,,,,,,,,
720,721,2536031,,,,,5,Damaris Johnson,WR,,,,,,,,,,
721,722,2537931,,,,,5,Josh Gordon,WR,,,,,,,,,,
722,723,2539205,,54.0,1.0,,5,Terrance Williams,WR,,,1.0,,,,,,,
723,724,2539235,,7.0,,,5,Tavarres King,WR,,,,,,,,,,
724,725,2539246,,,,,5,Chris Harper,WR,,,,,,,,,,
725,726,2539250,,40.0,,,5,Quinton Patton,WR,,,,,,,,,,
726,727,2539256,,,,,5,Aaron Dobson,WR,,,,,,,,,,
727,728,2539291,,43.0,1.0,,5,Markus Wheaton,WR,,,1.0,,,,,,,
728,729,2539336,,38.0,1.0,,5,Tavon Austin,WR,,,35.0,,,,,,,
729,730,2539964,,14.0,1.0,,5,Marquise Goodwin,WR,,,1.0,,,,,,,
730,731,2540005,,,,,5,Marlon Brown,WR,,,,,,,,,,
731,732,2540145,,3.0,,,5,Cordarrelle Patterson,WR,,,3.0,,,,,,,
732,733,2540151,,,,,5,Justin Hunter,WR,,,,,,,,,,
733,734,2540154,,57.0,,,5,Keenan Allen,WR,,,1.0,,,,,,,
734,735,2540157,,,,,5,Stedman Bailey,WR,,,,,,,,,,
735,736,2540165,,72.0,,,5,DeAndre Hopkins,WR,,,,,,,,,,
736,737,2540169,,45.0,,,5,Robert Woods,WR,,,,,,,,,,
737,738,2540181,,,,,5,Josh Boyce,WR,,,,,,,,,,
738,739,2540202,,39.0,,,5,Kenny Stills,WR,,,,,,,,,,
739,740,2540261,,,,,5,Corey Fuller,WR,,,,,,,,,,
740,741,2541147,,38.0,1.0,,5,Charles Johnson,WR,,,,,,,,,,
741,742,2541388,,18.0,,,5,Brice Butler,WR,,,1.0,,,,,,,
742,743,2541785,,11.0,,,5,Adam Thielen,WR,,,1.0,,,,,,,
743,744,2541828,,3.0,,,5,Frankie Hammond,WR,,,1.0,,,,,,,
744,745,2541940,,9.0,,,5,Rashad Ross,WR,,,,,,,,,,
745,746,2541966,,12.0,,,5,Jaron Brown,WR,,,,,,,,,,
746,747,2543457,,64.0,,,5,Sammy Watkins,WR,,,,,,,,,,
747,748,2543468,,73.0,1.0,,5,Mike Evans,WR,,,,,,,,,,
748,749,2543471,,55.0,,,5,Kelvin Benjamin,WR,,,1.0,,,,,,,
749,750,2543475,,15.0,,,5,Marqise Lee,WR,,,1.0,,,,,,,
750,751,2543488,,64.0,,,5,Jarvis Landry,WR,,,6.0,,,,,,,
751,752,2543491,,28.0,1.0,,5,Paul Richardson,WR,,,,,,,,,,
752,753,2543495,,12.0,,,5,Davante Adams,WR,,,,,,,,,,
753,754,2543496,,86.0,1.0,,5,Odell Beckham,WR,,,2.0,,,,,,,
754,755,2543498,,64.0,1.0,,5,Brandin Cooks,WR,,,2.0,,,,,,,
755,756,2543500,,55.0,1.0,,5,Jordan Matthews,WR,,,,,,,,,,
756,757,2543509,,75.0,,,5,Allen Robinson,WR,,,1.0,,,,,,,
757,758,2543572,,,,,5,Martavis Bryant,WR,,,,,,,,,,
758,759,2543590,,8.0,,,5,Cody Latimer,WR,,,,,,,,,,
759,760,2543614,,42.0,1.0,,5,Donte Moncrief,WR,,,,,,,,,,
760,761,2543641,,6.0,1.0,,5,Devin Street,WR,,,1.0,,,,,,,
761,762,2543646,,37.0,,,5,Bruce Ellington,WR,,,,,,,,,,
762,763,2543746,,17.0,,,5,Josh Huff,WR,,,,,,,,,,
763,764,2543750,,7.0,,,5,Jeff Janis,WR,,,,,,,,,,
764,765,2543759,,11.0,,,5,Ryan Grant,WR,,,,,,,,,,
765,766,2543774,,9.0,,,5,Jared Abbrederis,WR,,,,,,,,,,
766,767,2543792,,,,,5,Matt Hazel,WR,,,,,,,,,,
767,768,2543828,,43.0,,,5,Quincy Enunwa,WR,,,1.0,,,,,,,
768,769,2543836,,,,,5,T.J. Jones,WR,,,,,,,,,,
769,770,2543847,,53.0,,,5,John Brown,WR,,,,,,,,,,
770,771,2550162,,9.0,,,5,James Wright,WR,,,2.0,,,,,,,
771,772,2550163,,,,,5,Michael Campanaro,WR,,,,,,,,,,
772,773,2550182,,,,,5,Isaiah Burse,WR,,,,,,,,,,
773,774,2550198,,14.0,,,5,Bennie Fowler,WR,,,,,,,,,,
774,775,2550216,,,,,5,Jonathan Krause,WR,,,,,,,,,,
775,776,2550256,,38.0,,,5,Willie Snead,WR,,,1.0,,,,,,,
776,777,2550272,,42.0,,,5,Albert Wilson,WR,,,1.0,,,,,,,
777,778,2550328,,39.0,,,5,Brandon Coleman,WR,,,1.0,,,,,,,
778,779,2550353,,56.0,,,5,Allen Hurns,WR,,,1.0,,,,,,,
779,780,2550459,,17.0,,,5,Javontee Herndon,WR,,,1.0,,,,,,,
780,781,2550546,,24.0,,,5,Corey Brown,WR,,,2.0,,,,,,,
781,782,2550597,,27.0,,,5,Seth Roberts,WR,,,1.0,,,,,,,
782,783,2550617,,22.0,,,5,Taylor Gabriel,WR,,,,,,,,,,
783,784,2552409,,55.0,1.0,,5,DeVante Parker,WR,,,1.0,,,,,,,
784,785,2552411,,,,,5,Dezmin Lewis,WR,,,,,,,,,,
785,786,2552415,,37.0,,,5,Jamison Crowder,WR,,,,,,,,,,
786,787,2552418,,16.0,,,5,Justin Hardy,WR,,,1.0,,,,,,,
787,788,2552420,,4.0,,,5,Keith Mumphery,WR,,,,,,,,,,
788,789,2552421,,,,,5,Kenny Bell,WR,,,,,,,,,,
789,790,2552424,,19.0,,,5,Phillip Dorsett,WR,,,,,,,,,,
790,791,2552425,,12.0,,,5,Rashad Greene,WR,,,,,,,,,,
791,792,2552429,,6.0,,,5,Ty Montgomery,WR,,,,,,,,,,
792,793,2552430,,43.0,,,5,Tyler Lockett,WR,,,1.0,,,,,,,
793,794,2552458,,26.0,,,5,Devin Funchess,WR,,,1.0,,,,,,,
794,795,2552463,,34.0,,,5,Jaelen Strong,WR,,,,,,,,,,
795,796,2552470,,10.0,,,5,Sammie Coates,WR,,,1.0,,,,,,,
796,797,2552487,,62.0,1.0,,5,Amari Cooper,WR,,,1.0,,,,,,,
797,798,2552491,,,,,5,Dorial Green-Beckham,WR,,,,,,,,,,
798,799,2552600,,29.0,,,5,Nelson Agholor,WR,,,,,,,,,,
799,800,2552608,,51.0,,,5,Stefon Diggs,WR,,,,,,,,,,
800,801,2552616,,,,,5,Duron Carter,WR,,,,,,,,,,
801,802,2552650,,,,,5,Mario Alford,WR,,,,,,,,,,
802,803,2552651,,8.0,,,5,Kaelin Clay,WR,,,,,,,,,,
803,804,2552652,,15.0,1.0,,5,Chris Conley,WR,,,1.0,,,,,,,
804,805,2552654,,,,,5,Geremy Davis,WR,,,,,,,,,,
805,806,2552656,,13.0,,,5,J.J. Nelson,WR,,,,,,,,,,
806,807,2553432,,44.0,,,5,Kevin White,WR,,,,,,,,,,
807,808,2553451,,3.0,,,5,Neal Sterling,WR,,,,,,,,,,
808,809,2553453,,,,,5,Andre Debose,WR,,,,,,,,,,
809,810,2553467,,6.0,,,5,Quan Bray,WR,,,,,,,,,,
810,811,2553502,,,,,5,DeAndre Carter,WR,,,,,,,,,,
811,812,2553548,,,,,5,Jake Kumerow,WR,,,,,,,,,,
812,813,2553621,,5.0,,,5,Lucky Whitehead,WR,,,2.0,,,,,,,
813,814,2553652,,,,,5,Chris Harper,WR,,,,,,,,,,
814,815,2553703,,,,,5,Devante Davis,WR,,,,,,,,,,
815,816,2553725,,11.0,,,5,Bradley Marquez,WR,,,1.0,,,,,,,
816,817,2553737,,14.0,,,5,Eli Rogers,WR,,,,,,,,,,
817,818,2553895,,19.0,,,5,Adam Humphries,WR,,,,,,,,,,
818,819,2553896,,,,,5,Darius Jennings,WR,,,,,,,,,,
819,820,2553913,,8.0,,,5,Tyrell Williams,WR,,,1.0,,,,,,,
820,821,2555209,,15.0,,,5,Chris Moore,WR,,,,,,,,,,
821,822,2555214,,13.0,,,5,Laquon Treadwell,WR,,,,,,,,,,
822,823,2555215,,10.0,1.0,,5,Leonte Carroo,WR,,,1.0,,,,,,,
823,824,2555295,,41.0,,,5,Sterling Shepard,WR,,,,,,,,,,
824,825,2555317,,9.0,,,5,Tajae Sharpe,WR,,,1.0,,,,,,,
825,826,2555331,,,,,5,Cody Core,WR,,,,,,,,,,
826,827,2555333,,40.0,1.0,,5,Corey Coleman,WR,,,1.0,,,,,,,
827,828,2555343,,13.0,,,5,Josh Doctson,WR,,,,,,,,,,
828,829,2555346,,71.0,1.0,,5,Will Fuller,WR,,,,,,,,,,
829,830,2555348,,9.0,,,5,Braxton Miller,WR,,,,,,,,,,
830,831,2555350,,,,,5,Kolby Listenbee,WR,,,,,,,,,,
831,832,2555362,,10.0,,,5,Aaron Burbridge,WR,,,,,,,,,,
832,833,2555370,,14.0,,,5,Jordan Payton,WR,,,,,,,,,,
833,834,2555413,,11.0,,,5,Trevor Davis,WR,,,,,,,,,,
834,835,2555419,,,,,5,Pharoh Cooper,WR,,,,,,,,,,
835,836,2555466,,13.0,,,5,Tyler Boyd,WR,,,,,,,,,,
836,837,2555468,,,,,5,Rashard Higgins,WR,,,,,,,,,,
837,838,2555473,,8.0,,,5,Ricardo Louis,WR,,,,,,,,,,
838,839,2556190,,7.0,,,5,Jakeem Grant,WR,,,,,,,,,,
839,840,2556214,,12.0,,,5,Tyreek Hill,WR,,,1.0,,,,,,,
840,841,2556370,,15.0,,,5,Michael Thomas,WR,,,1.0,,,,,,,
841,842,2556381,,9.0,,,5,Mike Thomas,WR,,,,,,,,,,
842,843,2556396,,14.0,,,5,Chester Rogers,WR,,,1.0,,,,,,,
843,844,2556462,,9.0,,,5,Robby Anderson,WR,,,,,,,,,,
844,845,2556519,,10.0,,,5,Alex Erickson,WR,,,,,,,,,,
845,846,2556592,,,,,5,Roger Lewis,WR,,,,,,,,,,
846,847,2556606,,18.0,,,5,Jalin Marshall,WR,,,,,,,,,,
847,848,2556697,,17.0,,,5,Bryce Treggs,WR,,,1.0,,,,,,,
848,849,2556752,,12.0,,,5,Tommylee Lewis,WR,,,,,,,,,,
849,850,206,0.0,0.0,0.0,0.0,6,Andre Caldwell,WR,,0.0,0.0,0.0,,,,,0.0,
850,851,222,0.1,1.1,0.0,0.0,6,Harry Douglas,WR,,0.0,0.0,0.0,,,,,0.0,
851,852,768,,,,,6,Steve Johnson,WR,,,,,,,,,,
852,853,1032,5.5,87.3,0.6,0.0,6,Jordy Nelson,WR,,0.0,0.0,0.0,,,,,0.0,
853,854,1581,3.3,58.1,0.4,0.0,6,DeSean Jackson,WR,,0.0,0.0,0.0,,,,,0.0,
854,855,1990,3.4,47.2,0.3,0.0,6,Eddie Royal,WR,,0.0,0.0,0.0,,,,,0.0,
855,856,2346,4.5,49.4,0.3,0.0,6,Pierre Garcon,WR,,0.0,0.0,0.0,,,,,0.0,
856,857,2649,3.4,43.5,0.2,0.0,6,Danny Amendola,WR,,0.0,0.0,0.0,,,,,0.0,
857,858,71217,3.2,54.0,0.4,0.0,6,Kenny Britt,WR,,0.0,0.0,0.0,,,,,0.0,
858,859,71269,4.5,56.2,0.3,0.1,6,Michael Crabtree,WR,,0.0,0.0,0.0,,,,,0.0,
859,860,71417,0.2,2.6,0.0,0.0,6,Jordan Norwood,WR,,0.0,0.0,0.0,,,,,0.0,
860,861,80427,0.4,5.1,0.1,0.0,6,Darrius Heyward-Bey,WR,,0.0,0.0,0.0,,,,,0.0,
861,862,80429,5.6,68.4,0.3,0.0,6,Jeremy Maclin,WR,,0.0,0.0,0.0,,,,,0.0,
862,863,80670,,,,,6,Louis Murphy,WR,,,,,,,,,,
863,864,81306,0.0,0.3,0.0,0.0,6,Brandon Tate,WR,,0.0,0.0,0.0,,,,,0.0,
864,865,238498,5.4,59.6,0.3,0.1,6,Julian Edelman,WR,,0.0,0.0,0.0,,,,,0.0,
865,866,497270,0.0,0.1,0.0,0.0,6,Arrelious Benn,WR,,0.0,0.0,0.0,,,,,0.0,
866,867,497278,5.0,74.3,0.4,0.0,6,Dez Bryant,WR,,0.0,0.0,0.0,,,,,0.0,
867,868,497284,5.2,65.5,0.3,0.1,6,Eric Decker,WR,,0.0,0.0,0.0,,,,,0.0,
868,869,497286,,,,,6,Marcus Easley,WR,,,,,,,,,,
869,870,497302,3.5,51.3,0.2,0.0,6,Brandon LaFell,WR,,0.0,0.0,0.0,,,,,0.0,
870,871,497320,0.5,5.6,0.1,0.0,6,Andre Roberts,WR,,0.0,0.0,0.0,,,,,0.0,
871,872,497322,4.4,60.8,0.4,0.0,6,Emmanuel Sanders,WR,,0.0,0.0,0.0,,,,,0.0,
872,873,497326,5.0,54.7,0.3,0.0,6,Golden Tate,WR,,0.0,0.0,0.0,,,,,0.0,
873,874,497328,5.8,77.2,0.5,0.0,6,Demaryius Thomas,WR,,0.0,0.0,0.0,,,,,0.0,
874,875,1037885,0.0,0.2,0.0,0.0,6,Marc Mariani,WR,,0.0,0.0,0.0,,,,,0.0,
875,876,2495159,0.9,12.2,0.1,0.0,6,Dwayne Harris,WR,,0.0,0.0,0.0,,,,,0.0,
876,877,2495189,4.2,53.5,0.3,0.0,6,Jeremy Kerley,WR,,0.0,0.0,0.0,,,,,0.0,
877,878,2495223,2.2,33.8,0.2,0.0,6,Greg Salas,WR,,0.0,0.0,0.0,,,,,0.0,
878,879,2495331,0.9,12.5,0.1,0.0,6,Aldrick Robinson,WR,,0.0,0.0,0.0,,,,,0.0,
879,880,2495341,0.9,10.7,0.1,0.0,6,Cecil Shorts,WR,,0.0,0.0,0.0,,,,,0.0,
880,881,2495448,5.2,63.9,0.4,0.0,6,Randall Cobb,WR,,0.0,0.0,0.0,,,,,0.0,
881,882,2495450,5.2,76.9,0.3,0.0,6,A.J. Green,WR,,0.0,0.0,0.0,,,,,0.0,
882,883,2495453,1.1,16.2,0.2,0.0,6,Andre Holmes,WR,,0.0,0.0,0.0,,,,,0.0,
883,884,2495454,7.1,104.5,0.7,0.0,6,Julio Jones,WR,,0.0,0.0,0.0,,,,,0.0,
884,885,2495459,4.2,68.0,0.4,0.0,6,Torrey Smith,WR,,0.0,0.0,0.0,,,,,0.0,
885,886,2495893,6.7,83.7,0.4,0.0,6,Brandon Marshall,WR,,0.0,0.0,0.0,,,,,0.0,
886,887,2504595,4.2,58.0,0.3,0.1,6,Steve Smith,WR,,0.0,0.0,0.0,,,,,0.0,
887,888,2505551,1.2,19.5,0.1,0.0,6,Andre Johnson,WR,,0.0,0.0,0.0,,,,,0.0,
888,889,2505587,3.3,44.1,0.2,0.0,6,Anquan Boldin,WR,,0.0,0.0,0.0,,,,,0.0,
889,890,2506106,5.6,64.0,0.4,0.0,6,Larry Fitzgerald,WR,,0.0,0.0,0.0,,,,,0.0,
890,891,2506400,3.6,59.1,0.4,0.1,6,Vincent Jackson,WR,,0.0,0.0,0.0,,,,,0.0,
891,892,2506897,0.0,0.4,0.0,0.0,6,Devin Hester,WR,,0.0,0.0,0.0,,,,,0.0,
892,893,2507029,0.0,0.3,0.0,0.0,6,Eric Weems,WR,,0.0,0.0,0.0,,,,,0.0,
893,894,2507166,2.1,36.1,0.2,0.0,6,Ted Ginn,WR,,0.0,0.0,0.0,,,,,0.0,
894,895,2507763,4.0,51.6,0.3,0.0,6,Mike Wallace,WR,,0.0,0.0,0.0,,,,,0.0,
895,896,2507855,2.3,34.3,0.2,0.1,6,Victor Cruz,WR,,0.0,0.0,0.0,,,,,0.0,
896,897,2508061,7.2,99.2,0.5,0.0,6,Antonio Brown,WR,,0.0,0.0,0.0,,,,,0.0,
897,898,2508097,3.0,37.8,0.1,0.0,6,Andrew Hawkins,WR,,0.0,0.0,0.0,,,,,0.0,
898,899,2528181,0.2,3.4,0.0,0.0,6,Bryan Walters,WR,,0.0,0.0,0.0,,,,,0.0,
899,900,2530515,2.2,26.9,0.1,0.0,6,Chris Hogan,WR,,0.0,0.0,0.0,,,,,0.0,
900,901,2530660,3.8,47.5,0.3,0.0,6,Kamar Aiken,WR,,0.0,0.0,0.0,,,,,0.0,
901,902,2530700,3.9,52.4,0.3,0.1,6,Dontrelle Inman,WR,,0.0,0.0,0.0,,,,,0.0,
902,903,2530747,5.0,69.4,0.5,0.0,6,Doug Baldwin,WR,,0.0,0.0,0.0,,,,,0.0,
903,904,2531049,,,,,6,Chris Matthews,WR,,,,,,,,,,
904,905,2531332,3.5,48.1,0.2,0.0,6,Terrelle Pryor,WR,,0.0,0.0,0.0,,,,,0.0,
905,906,2532790,4.9,72.2,0.3,0.0,6,Travis Benjamin,WR,,0.0,0.0,0.0,,,,,0.0,
906,907,2532841,3.2,49.9,0.4,0.0,6,Michael Floyd,WR,,0.0,0.0,0.0,,,,,0.0,
907,908,2532865,4.4,74.5,0.5,0.0,6,T.Y. Hilton,WR,,0.0,0.0,0.0,,,,,0.0,
908,909,2532884,5.6,68.1,0.3,0.0,6,Marvin Jones,WR,,0.0,0.0,0.0,,,,,0.0,
909,910,2532887,3.0,44.0,0.3,0.0,6,Jermaine Kearse,WR,,0.0,0.0,0.0,,,,,0.0,
910,911,2532903,3.1,39.2,0.2,0.0,6,Rishard Matthews,WR,,0.0,0.0,0.0,,,,,0.0,
911,912,2532933,2.0,24.5,0.2,0.0,6,Brian Quick,WR,,0.0,0.0,0.0,,,,,0.0,
912,913,2532977,2.6,32.8,0.2,0.0,6,Kendall Wright,WR,,0.0,0.0,0.0,,,,,0.0,
913,914,2532978,0.0,0.3,0.0,0.0,6,Jarius Wright,WR,,0.0,0.0,0.0,,,,,0.0,
914,915,2533039,5.7,83.6,0.4,0.0,6,Alshon Jeffery,WR,,0.0,0.0,0.0,,,,,0.0,
915,916,2533040,3.6,44.8,0.3,0.0,6,Mohamed Sanu,WR,,0.0,0.0,0.0,,,,,0.0,
916,917,2534436,0.1,1.3,0.0,0.0,6,Deonte Thompson,WR,,0.0,0.0,0.0,,,,,0.0,
